1455.8	4.840921212
1456	4.884547475
1456.2	4.91261596
1456.4	4.964343838
1456.6	4.995455758
1456.8	5.035305253
1457	5.069675152
1457.2	5.111978384
1457.4	5.145804444
1457.6	5.186323636
1457.8	5.220573535
1458	5.256482828
1458.2	5.297465657
1458.4	5.330208283
1458.6	5.376238182
1458.8	5.406585051
1459	5.437934141
1459.2	5.485494949
1459.4	5.523399192
1459.6	5.570833333
1459.8	5.610741212
1460	5.648682222
1460.2	5.689682626
1460.4	5.730629495
1460.6	5.769950707
1460.8	5.813042626
1461	5.858378788
1461.2	5.900209091
1461.4	5.940365051
1461.6	5.980135556
1461.8	6.016108485
1462	6.053778182
1462.2	6.102610909
1462.4	6.146156566
1462.6	6.197273535
1462.8	6.230274747
1463	6.270884848
1463.2	6.308979192
1463.4	6.348179394
1463.6	6.388018788
1463.8	6.43092202
1464	6.470226465
1464.2	6.512817172
1464.4	6.547872727
1464.6	6.589204444
1464.8	6.632125859
1465	6.671181212
1465.2	6.707416768
1465.4	6.746067273
1465.6	6.791952727
1465.8	6.832453939
1466	6.869047879
1466.2	6.910961616
1466.4	6.948325253
1466.6	6.986297778
1466.8	7.030746667
1467	7.06988202
1467.2	7.113587879
1467.4	7.154632323
1467.6	7.19438202
1467.8	7.234354747
1468	7.275859798
1468.2	7.314104242
1468.4	7.360242424
1468.6	7.396774949
1468.8	7.435413333
1469	7.475977576
1469.2	7.514741616
1469.4	7.551233131
1469.6	7.589710909
1469.8	7.634523434
1470	7.673927879
1470.2	7.713549495
1470.4	7.747794141
1470.6	7.782842424
1470.8	7.829807677
1471	7.857236768
1471.2	7.902896364
1471.4	7.940019192
1471.6	7.981049091
1471.8	8.012208283
1472	8.048923838
1472.2	8.087955152
1472.4	8.120472525
1472.6	8.159897374
1472.8	8.190094949
1473	8.228047273
1473.2	8.261182626
1473.4	8.293778788
1473.6	8.328519394
1473.8	8.370053131
1474	8.405756364
1474.2	8.441314141
1474.4	8.472660808
1474.6	8.503413737
1474.8	8.544101212
1475	8.57176303
1475.2	8.613023232
1475.4	8.646476364
1475.6	8.680952525
1475.8	8.712260808
1476	8.744834949
1476.2	8.776701818
1476.4	8.812144242
1476.6	8.847062424
1476.8	8.879131515
1477	8.906081818
1477.2	8.948014343
1477.4	8.977883636
1477.6	8.99926202
1477.8	9.034142828
1478	9.066347677
1478.2	9.097965455
1478.4	9.130165253
1478.6	9.158647475
1478.8	9.190969293
1479	9.216040808
1479.2	9.242831313
1479.4	9.26932303
1479.6	9.303063434
1479.8	9.327505657
1480	9.363556162
1480.2	9.386064646
1480.4	9.402245253
1480.6	9.433259798
1480.8	9.454844444
1481	9.485030101
1481.2	9.509575354
1481.4	9.531346869
1481.6	9.556533535
1481.8	9.581685859
1482	9.609468687
1482.2	9.634646465
1482.4	9.65893596
1482.6	9.681032727
1482.8	9.704993939
1483	9.728503838
1483.2	9.745304646
1483.4	9.771753737
1483.6	9.797986667
1483.8	9.818542626
1484	9.842869293
1484.2	9.864571313
1484.4	9.886830707
1484.6	9.906476566
1484.8	9.924674747
1485	9.953170909
1485.2	9.966816364
1485.4	9.979368283
1485.6	9.999796768
