930,0.133452942
930.172,0.089417064
930.345,0.10409518
930.517,0.113880874
930.69,0.084524471
930.862,0.094309713
931.034,0.08697076
931.207,0.094309713
931.379,0.121220293
931.552,0.099202418
931.724,0.12611331
931.897,0.089417064
932.069,0.108987999
932.241,0.118773806
932.414,0.06984703
932.586,0.10409518
932.759,0.101648792
932.931,0.12611331
933.103,0.101648792
933.276,0.111434429
933.448,0.123666794
933.621,0.099202418
933.793,0.113880874
933.966,0.111434429
934.138,0.099202418
934.31,0.101648792
934.483,0.10409518
934.655,0.10409518
934.828,0.101648792
935,0.123666794
935.172,0.118773806
935.345,0.123666794
935.517,0.091863381
935.69,0.089417064
935.862,0.10409518
936.034,0.084524471
936.207,0.123666794
936.379,0.089417064
936.552,0.091863381
936.724,0.121220293
936.897,0.113880874
937.069,0.099202418
937.241,0.084524471
937.414,0.123666794
937.586,0.108987999
937.759,0.099202418
937.931,0.096756058
938.103,0.082078195
938.276,0.113880874
938.448,0.108987999
938.621,0.106541582
938.793,0.08697076
938.966,0.106541582
939.138,0.108987999
939.31,0.10409518
939.483,0.10409518
939.655,0.101648792
939.828,0.12611331
940,0.118773806
940.172,0.135899514
940.345,0.111434429
940.517,0.113880874
940.69,0.121220293
940.862,0.118773806
941.034,0.123666794
941.207,0.111434429
941.379,0.12611331
941.552,0.143239317
941.724,0.145685946
941.897,0.116327333
942.069,0.118773806
942.241,0.131006383
942.414,0.133452942
942.586,0.131006383
942.759,0.138346101
942.931,0.133452942
943.103,0.140792702
943.276,0.133452942
943.448,0.128559839
943.621,0.140792702
943.793,0.143239317
943.966,0.162812752
944.138,0.157919307
944.31,0.143239317
944.483,0.145685946
944.655,0.157919307
944.828,0.15302592
945,0.155472606
945.172,0.170153026
945.345,0.157919307
945.517,0.167706254
945.69,0.165259496
945.862,0.155472606
946.034,0.160366022
946.207,0.150579248
946.379,0.170153026
946.552,0.162812752
946.724,0.17994026
946.897,0.175046614
947.069,0.189727723
947.241,0.187280836
947.414,0.184833963
947.586,0.204409351
947.759,0.201962377
947.931,0.21175036
948.103,0.201962377
948.276,0.216644439
948.448,0.221538576
948.621,0.216644439
948.793,0.2190915
948.966,0.22643277
949.138,0.231327023
949.31,0.223985666
949.483,0.223985666
949.655,0.231327023
949.828,0.246010131
950,0.253351882
950.172,0.253351882
950.345,0.270483148
950.517,0.277825338
950.69,0.287615132
950.862,0.299852707
951.034,0.292510118
951.207,0.307195429
951.379,0.312090651
951.552,0.329224396
951.724,0.314538284
951.897,0.336567653
952.069,0.348806713
952.241,0.356150328
952.414,0.35859823
952.586,0.378181984
952.759,0.383078073
952.931,0.39531856
953.103,0.402663033
953.276,0.424697272
953.448,0.427145597
953.621,0.441835866
953.793,0.43938745
953.966,0.466320872
954.138,0.476115304
954.31,0.485909983
954.483,0.49815368
954.655,0.510397763
954.828,0.522642235
955,0.534887096
955.172,0.5422342
955.345,0.554479687
955.517,0.578971838
955.69,0.593667886
955.862,0.603465568
956.034,0.630410505
956.207,0.642658841
956.379,0.654907578
956.552,0.669606593
956.724,0.691656204
956.897,0.708806809
957.069,0.728408476
957.241,0.730858758
957.414,0.750461602
957.586,0.77741723
957.759,0.801924082
957.931,0.819079867
958.103,0.83623647
958.276,0.848491688
958.448,0.870552142
958.621,0.904871126
958.793,0.92693509
958.966,0.946548667
959.138,0.963711449
959.31,0.978423078
959.483,1.005396019
959.655,1.03972827
959.828,1.074063965
960,1.088780324
960.172,1.105950219
960.345,1.140292634
960.517,1.164825088
960.69,1.184452354
960.862,1.208988072
961.034,1.24088724
961.207,1.258065003
961.379,1.294877551
961.552,1.324330608
961.724,1.346422175
961.897,1.383244855
962.069,1.402885366
962.241,1.432348431
962.414,1.461814269
962.586,1.49619461
962.759,1.510930213
962.931,1.535491121
963.103,1.557597626
963.276,1.596902049
963.448,1.628840663
963.621,1.653411145
963.793,1.680441018
963.966,1.714846248
964.138,1.739423879
964.31,1.773836041
964.483,1.786127087
964.655,1.820544805
964.828,1.857425519
965,1.879556241
965.172,1.909066567
965.345,1.931201344
965.517,1.975476166
965.69,1.992696061
965.862,2.009917032
966.034,2.051743895
966.207,2.07881176
966.379,2.098499181
